"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"XM_011414145.3" 9.5510950097393 -1.50943374388207 0.420990878710271 -3.58543099201177 0.000336521982651238 0.0225682517452011
"XM_011414233.3" 4.70627120666037 1.84203160685417 0.439293970387007 4.19316387436728 2.75090567411265e-05 0.00397853206484293
"XM_011414711.3" 9.62764098153282 1.50407086098106 0.426402526692639 3.52734978530095 0.000419741855501992 0.0264650956335476
"XM_011414840.3" 21.4783822680624 2.05885759576354 0.575620407415461 3.57676268811912 0.000347875718037193 0.0232751613591426
"XM_011415370.3" 13.1703291205422 4.44740296947242 1.33612310131303 3.32858773649066 0.000872875069654983 0.0421511812725803
"XM_011416540.3" 21.1512894124965 0.724114521803063 0.209025114734794 3.46424649842581 0.000531719032939782 0.0306364310407718
"XM_011416606.3" 168.601073522257 1.09874680614453 0.224776942722573 4.88816509752356 1.01780160530298e-06 0.000274960063862793
"XM_011416726.3" 31.1925061429804 0.778857376341779 0.158642745883403 4.90950514002204 9.13065067863965e-07 0.00025140895464762
"XM_011416892.3" 18.5323697657179 1.37322044744015 0.209406658118379 6.55767328402642 5.46537856143326e-11 4.60313472015303e-08
"XM_011417063.3" 6.90141655360082 6.45337775813238 1.1039039282423 5.84595959216108 5.03656305457243e-09 3.00472957564033e-06
"XM_011417064.3" 7.16694020002023 -3.8191890825256 1.12955708951431 -3.38113860554652 0.000721861200348041 0.0374478574876205
"XM_011417095.3" 26.5696036580868 -0.665380719398812 0.187174261652136 -3.55487294847955 0.000378161775648763 0.0246114559260863
"XM_011417316.3" 26.5588461556865 -3.94123609106258 0.905935082800756 -4.3504619325239 1.35851039223326e-05 0.00230222267875653
"XM_011417317.3" 22.7538853605833 3.26086948727277 0.773188561623425 4.21743110170446 2.47101285214811e-05 0.00366631730746701
"XM_011417325.3" 20.4326344592263 -1.42378076222269 0.264203532793061 -5.38895429281739 7.08688251190261e-08 3.13610232032836e-05
"XM_011417529.3" 16.9870290372384 0.586119058350905 0.170807990272045 3.43144988368165 0.000600364049300917 0.033382572652002
"XM_011417830.3" 28.6463196511069 0.590180813152927 0.151413703375683 3.89780317101543 9.70692612434239e-05 0.00951943618139276
"XM_011417902.3" 12.2043643715994 1.19432293153227 0.233724015952649 5.10997094870316 3.22208353538871e-07 0.000109387903682527
"XM_011417904.3" 27.3962109137315 0.710235981183958 0.179357878939333 3.95988169231302 7.498690309892e-05 0.00815259806220656
"XM_011417908.2" 19.1560506534312 -0.980404398530799 0.295008763370794 -3.32330601751832 0.000889572684994465 0.0427412808850696
"XM_011418321.3" 21.8159066973738 -0.725684305515225 0.195621840987718 -3.70962823911256 0.000207563803193539 0.0159508443744519
"XM_011418768.3" 169.33765461373 -0.70833213785179 0.16579198686477 -4.27241479667862 1.93367448481476e-05 0.00297702701866428
"XM_011418954.3" 14.8607781695118 -1.26001238945508 0.263062896837208 -4.78977615089072 1.66967470570369e-06 0.000423149179243151
"XM_011419041.3" 52.6506650821759 -0.641370214234377 0.133290808237963 -4.81181127725885 1.49568556403826e-06 0.000389367743743634
"XM_011419179.3" 54.8610791099071 0.726785048009464 0.139936386029798 5.1936817051621 2.06175518293833e-07 7.53947746931728e-05
"XM_011419181.3" 142.652035340416 0.495215973015275 0.126639935628625 3.91042502159437 9.21338573665958e-05 0.00925735136684154
"XM_011419330.3" 60.3120917114896 -0.485177734674567 0.129775210525955 -3.73860102178398 0.000185047132766251 0.0146550374828849
"XM_011419437.3" 22.2443773355041 -0.988995408930669 0.231458587457501 -4.27288276401609 1.9296192293219e-05 0.00297702701866428
"XM_011419489.3" 70.3649144751538 -0.473680125384513 0.139722931578265 -3.39013875556413 0.000698572556659733 0.0366165710919499
"XM_011419576.3" 2950.55382929558 0.536476142175226 0.0955051084213542 5.61725075279088 1.94019756595308e-08 1.04829240563457e-05
"XM_011419645.3" 27.2292907566315 2.82026721901773 0.688850496173099 4.09416445903094 4.23693505788733e-05 0.00546526451881358
"XM_011419848.3" 2882.82205956535 -1.07698284724133 0.327222576771067 -3.29128527092682 0.000997307224309715 0.045840914406634
"XM_011419855.3" 41.0680498065992 1.33453833321363 0.395778030619359 3.37193636323167 0.000746416927620581 0.0383741384907414
"XM_011419925.2" 15.4071008134348 -1.33652098345848 0.40370297201533 -3.31065430800873 0.000930781174031964 0.0437152669783199
"XM_011419981.3" 8.08585038291857 -3.32020427052659 0.813129167125027 -4.08324335759078 4.44114717127069e-05 0.00565229735095589
"XM_011420357.3" 29.206762498733 0.941898034956349 0.173636877044518 5.4245276175686 5.81080057501657e-08 2.72783746337991e-05
"XM_011420371.3" 796.576530474106 4.40449146968973 0.600395805403615 7.33597974877393 2.20105303750872e-13 2.33442054748518e-10
"XM_011420372.3" 24.0389849025944 3.6856414287946 0.80528456395304 4.57681867227437 4.7210032732941e-06 0.000953651450428529
"XM_011420570.3" 3.42868659206087 -5.1043798832979 1.48381412454108 -3.44003996112154 0.000581628302180818 0.0327864331914368
"XM_011420578.3" 4.242325125121 -1.89967324868836 0.482240808764449 -3.93926273795767 8.17323850831892e-05 0.00858924005773146
"XM_011420631.3" 22.987554311281 1.74907357409894 0.487218641066061 3.58991513598878 0.000330785636325685 0.0222768785698316
"XM_011420824.3" 11.5272601970165 2.88021960340204 0.629354498583664 4.57646622036365 4.7289602584457e-06 0.000953651450428529
"XM_011420913.3" 111.739417473868 0.84054095466321 0.180948958511901 4.64518260605479 3.39775780328342e-06 0.000737107518597152
"XM_011420959.3" 29.3376326066471 1.44736313043755 0.208717496386094 6.93455582545009 4.07499466041244e-12 3.88971823651903e-09
"XM_011420983.3" 33.8706318195002 -0.944437760269772 0.27251589344381 -3.46562451215164 0.000529001515106261 0.0305413052148849
"XM_011421012.3" 29.3672776793223 -0.686559040496631 0.145796367549387 -4.70902706313356 2.48902025219065e-06 0.000570204671533851
"XM_011421664.3" 10.1666792555034 -1.18057655751784 0.346620741274396 -3.40596051228008 0.000659317146571866 0.0352901043163214
"XM_011421699.3" 4.56491757788323 2.13482871083212 0.45320261170662 4.71053929453985 2.47062157554925e-06 0.000570204671533851
"XM_011422342.3" 74.8052802337657 -1.19062328782088 0.160104076829656 -7.43655821511438 1.03342435915217e-13 1.18372559794726e-10
"XM_011422632.3" 21.2766876830894 -1.59383550323952 0.283985741353223 -5.61237862029522 1.9956418888868e-08 1.05828150241041e-05
"XM_011422802.3" 4.42367152672536 -1.723167228674 0.442821811806709 -3.89133322417767 9.96949042106168e-05 0.00967750263381431
"XM_011422814.3" 16.2122238953655 0.874602800255133 0.260532720855996 3.35697872183414 0.000787991766327738 0.0397269933460583
"XM_011422990.3" 343.604953767538 0.633785600958405 0.174957944616185 3.62250255253499 0.000291766581020802 0.020478009348313
"XM_011423572.3" 29.374230093568 0.677686118362347 0.161270618195571 4.20216730080692 2.64371628347471e-05 0.00386252344355009
"XM_011424009.3" 21.7174474879172 0.831156070973629 0.252691390601326 3.28921404483049 0.00100467587808027 0.0461056064819018
"XM_011424137.3" 19.581692754841 0.709377703837206 0.177939331817838 3.98662677099078 6.70193258357159e-05 0.00752613888090808
"XM_011424142.3" 45.2898987372843 -1.00179670640589 0.2456843921517 -4.07757569633205 4.55077164616951e-05 0.00576619012653584
"XM_011424173.3" 117.394605625646 0.742525988038656 0.194198176800455 3.8235476783164 0.000131545140282506 0.0116985299289746
"XM_011424596.3" 19.3372846098113 -0.748109465005462 0.19687244308063 -3.79997044430983 0.000144713346205147 0.0123788330526509
"XM_011424684.3" 10.9772631053995 -1.15736545955439 0.287794784748829 -4.02149559646981 5.78297893165497e-05 0.00687142675049261
"XM_011424712.3" 149.595644116266 -0.588483553342287 0.150134191465865 -3.91971707175101 8.86529812019169e-05 0.00906666703463604
"XM_011424791.3" 94.6723279219686 0.706942099257463 0.197939609212787 3.57150396562365 0.000354937172889361 0.0235655077684634
"XM_011424880.3" 9.27999531299722 -0.916749637703927 0.270368671562587 -3.39073914298429 0.000697044119395164 0.0366165710919499
"XM_011425153.3" 28.6905848181874 2.26599840003665 0.595966909331019 3.8022218424514 0.000143404230021576 0.0123788330526509
"XM_011425176.3" 25.1819964775672 -0.728759636891553 0.201313086856287 -3.62003110812065 0.000294567599360737 0.0205766757736992
"XM_011425181.3" 107.155938607637 -0.497819677361212 0.140146366364629 -3.55214116694255 0.000382109800085533 0.0246999915016915
"XM_011425228.3" 191.583496092821 -0.674717080849856 0.177461867923672 -3.80203977758229 0.000143509679044796 0.0123788330526509
"XM_011425478.3" 57.4719693761082 -0.666187699691379 0.17801450729764 -3.74232252081294 0.000182327298780979 0.0146148588246486
"XM_011425483.3" 308.118625344164 -1.0399443018114 0.23904390013928 -4.35043228965674 1.35869406589556e-05 0.00230222267875653
"XM_011425750.3" 75.3189833084396 0.516769717860022 0.146331211480582 3.53150713802842 0.00041319870974722 0.0261777837440739
"XM_011425772.3" 27.5483130161863 -0.838667340859404 0.17987861127339 -4.66240724743394 3.125319563003e-06 0.000683180542031709
"XM_011425870.3" 10.8894206544151 -1.04053608091364 0.299350621920124 -3.47597768208844 0.000508994641796818 0.0299293030030671
"XM_011425989.3" 33.9643439575116 1.05719866895142 0.19099984551933 5.5350760419564 3.11093355382521e-08 1.61972169540616e-05
"XM_011426021.3" 15.4734865195784 -1.04848506519175 0.279576986361185 -3.75025526542167 0.000176654645562334 0.0144122006561908
"XM_011426182.3" 27.1246191044737 1.98794132428044 0.496752327303001 4.0018762168131 6.28421746455912e-05 0.00722710246245441
"XM_011426239.3" 19.2927890309139 -0.83258943135228 0.239240764554223 -3.48013196205773 0.000501166866422735 0.0297130732647649
"XM_011426240.3" 71.4072146522831 0.767472987662105 0.178023452880654 4.31107798013902 1.62460595643579e-05 0.00262837379483024
"XM_011426321.3" 3.61254044157294 -2.15990296555695 0.586778496058927 -3.68095112561869 0.000232365546751248 0.0172318130021071
"XM_011426844.3" 150.311326977997 1.07014865951177 0.313820956541601 3.4100611740692 0.000649483097270003 0.0349052500434064
"XM_011426996.3" 22.8684774383803 0.777198659909611 0.229353586322632 3.38864838510232 0.000702380142044071 0.0366165710919499
"XM_011427084.3" 126.031871998121 0.918367069535551 0.152817115589699 6.00958253917897 1.86001649223039e-09 1.32205468583229e-06
"XM_011427309.3" 36.1210567630296 -1.30608171268806 0.39182302082513 -3.33334603448674 0.000858081489778749 0.0417182029563739
"XM_011427491.3" 6.3893058448577 2.04669203204496 0.576817312722072 3.54825000377739 0.000387799941078756 0.0249551440735534
"XM_011427593.3" 33.7661152595328 -0.58915055661225 0.173532363962711 -3.39504714370657 0.000686167841901457 0.0364547352888499
"XM_011428506.3" 112.620749980567 -0.900400301123177 0.248443650355993 -3.62416306407107 0.00028989866999292 0.0203969000341947
"XM_011428707.3" 8.00559237792881 -1.30963292900913 0.373331507983885 -3.50796249714251 0.000451552700916454 0.0275921252508531
"XM_011428813.3" 5.78025899043412 2.195975322193 0.620660993238105 3.53812362322978 0.000402981338870942 0.0257010548327579
"XM_011428834.3" 6.86126922040769 2.88651648776916 0.85813731369559 3.36370000663215 0.000769050890974576 0.0391860165728611
"XM_011429083.2" 12.3080452103025 0.920677153840628 0.248247917449219 3.70870041247762 0.000208325736696641 0.0159508443744519
"XM_011429147.3" 45.2237078322691 1.04375350631994 0.309341529041811 3.37411374913992 0.000740537602416712 0.0382090716807297
"XM_011429539.3" 27.3400295149486 0.511813364361961 0.138177299009692 3.70403364394944 0.00021219809645871 0.016160916729233
"XM_011429838.3" 3.40793931467217 -1.45754116335832 0.435421142923869 -3.34742854600693 0.000815650119711917 0.0403926974618998
"XM_011430087.3" 71.8497519449047 0.53491340036559 0.142981041168501 3.74114914812518 0.00018318076730661 0.0146148588246486
"XM_011430108.3" 26.8926012143065 0.819505393871192 0.202084953339645 4.05525191424741 5.00803003358468e-05 0.00610255098049918
"XM_011430225.3" 21.4748958393963 -23.8652645676438 2.6411857590524 -9.0358144957612 1.62785581764248e-19 4.23775265400092e-16
"XM_011430243.2" 249.80845262591 -1.82945250982282 0.436803933206207 -4.18826931432225 2.81089833588398e-05 0.00404486858021978
"XM_011430301.3" 64.0164231788475 -2.90488108073597 0.575880436726862 -5.0442433801823 4.55319451650184e-07 0.000144872531305052
"XM_011430339.3" 22.2829846234292 1.43518451734274 0.390454848428864 3.67567344372269 0.000237222808257453 0.0174182367622062
"XM_011430436.3" 29.9393252471375 -0.945734770212718 0.229854135597864 -4.11449969239321 3.88020076296667e-05 0.00507367255928372
"XM_011430645.3" 26.6701763084704 0.652235431712829 0.169550777949233 3.84684422921446 0.000119648985488592 0.0109816293219594
"XM_011430699.3" 46.9768032032685 -1.1102341000703 0.222501986326121 -4.98977163486096 6.04507140626816e-07 0.000180319442489474
"XM_011430745.3" 28.0677767186062 -0.45006600820595 0.137465299214885 -3.27403359812579 0.00106024004262871 0.0481834938093819
"XM_011430921.3" 24.4140576674127 1.55927518990275 0.463765610463142 3.3622052923363 0.000773226142937317 0.0393287812240729
"XM_011430923.3" 92.7115294585026 0.390815218144322 0.110187294963952 3.54682650365615 0.000389901269626739 0.025034109320698
"XM_011431087.3" 42.8142178744024 0.645704959176029 0.157619738248623 4.09659961595367 4.19263118080741e-05 0.00545728120425459
"XM_011431272.3" 44.9575574812586 -0.812119923215222 0.196458117112635 -4.13380691595252 3.56803266839334e-05 0.00479691002310384
"XM_011431285.3" 28.181758784224 -1.51852988452051 0.417996506188254 -3.63287697872911 0.000280278665046334 0.0199157812711336
"XM_011431570.3" 79.3895815608457 -0.684081434156201 0.159159822485396 -4.29807864493546 1.72285038332024e-05 0.00274086353204214
"XM_011431577.3" 120.590010534227 2.01372010695478 0.514505998698577 3.91389043480232 9.08208582578287e-05 0.00915755667982811
"XM_011431621.3" 2.77213256027707 5.07647829676791 1.3018527061063 3.89942600492117 9.64209979984073e-05 0.00951943618139276
"XM_011431655.3" 1050.51234192293 -3.57758152994906 0.479968694460919 -7.45378098871064 9.07025199344642e-14 1.16414048461223e-10
"XM_011431833.3" 72.2120104267003 -0.736792269051636 0.225653921531426 -3.26514276397818 0.00109408917204114 0.0493391142213702
"XM_011431987.3" 117.991788829858 2.09093514594635 0.506506897214348 4.12814742986904 3.65697626658543e-05 0.00489351272756731
"XM_011431991.3" 19.339637827084 1.57115337835726 0.453962785607336 3.46097395683059 0.000538224877690375 0.0307636878194443
"XM_011432386.3" 16.1812241506638 -3.7093604703435 1.10764659126975 -3.34886641603913 0.000811429078193905 0.0403404220193762
"XM_011432500.3" 19.998958551881 1.98797573202161 0.480116543246306 4.14061077458386 3.46382282608691e-05 0.00467877502112381
"XM_011432548.3" 9.0253324269839 1.26388752028027 0.386080654894275 3.27363597284193 0.00106173294432602 0.0481834938093819
"XM_011432571.3" 8.81860833286663 2.86975727215055 0.855461974172558 3.35462867876309 0.000794715816695395 0.0398554853360584
"XM_011432624.2" 43.1143754204313 0.656395322111041 0.198302847941976 3.31006502893547 0.000932742985184854 0.0437152669783199
"XM_011432629.3" 41.6937445511102 -0.790957356746205 0.236093133995532 -3.35019211851021 0.000807555285682369 0.0402877232766556
"XM_011432647.3" 272.715517153068 0.393434684883638 0.107154895417666 3.67164452310011 0.000240994734154421 0.017649936591422
"XM_011432819.3" 24.8236096700139 0.724360813572308 0.174213648515562 4.15788785634441 3.2120362727901e-05 0.00442210916863545
"XM_011432835.3" 36.3602009566955 0.642997327443638 0.189500879255815 3.39310999489153 0.000691038836339354 0.0366165710919499
"XM_011432913.3" 16.2762019103613 1.00713006878669 0.275965237573465 3.64948164356598 0.000262770015369466 0.0188588525316292
"XM_011432970.3" 24.8182525187012 -0.699386830705326 0.179977981794165 -3.88595773623683 0.00010192723992473 0.00982757051341604
"XM_011432988.3" 22.2333936279025 -0.799899569335564 0.207869910581739 -3.84807770926051 0.000119048293920105 0.0109616300472544
"XM_011433143.3" 403.132814838436 -1.42035791516892 0.373665388458809 -3.80114926091287 0.000144026504779857 0.0123788330526509
"XM_011433281.3" 145.108394176607 -0.322380731877882 0.0814601348066769 -3.95752760099113 7.57295392005498e-05 0.00815259806220656
"XM_011433338.3" 13.2400120077647 1.33672821678305 0.409551788224779 3.26388079655849 0.00109897392118951 0.0494814735961993
"XM_011433399.3" 135.951889098968 0.617955511572934 0.147878912961793 4.17879398215886 2.93059001849417e-05 0.00413400865860094
"XM_011433645.3" 246.93197611695 1.45444443474368 0.392745066977692 3.7032786838957 0.000212830858593409 0.0161661126437158
"XM_011433685.2" 46.949938915803 1.53532462521517 0.392117212345262 3.91547368204615 9.02268870492594e-05 0.00915755667982811
"XM_011433699.3" 7.92677325517817 0.844054046239915 0.244585344046568 3.45095921233617 0.000558597981671168 0.031738118657015
"XM_011433743.3" 103.444360273381 -0.422748563802975 0.12740772396311 -3.31807641368256 0.000906396842569952 0.0431155813684936
"XM_011433770.3" 34.8312110837845 0.476582543699707 0.142908143760372 3.33488723007163 0.000853339975571114 0.041558237313698
"XM_011433782.3" 33.3503359756537 0.92778430277038 0.198449741893408 4.67516003759135 2.9372447423374e-06 0.000647007234165951
"XM_011433820.3" 275.956043808546 0.476563812753621 0.128117263771148 3.71974704053072 0.000199422407568424 0.0154342163868362
"XM_011433855.3" 6.99057607894146 -6.13316526616672 1.80893317157023 -3.39048747767883 0.000697684418037224 0.0366165710919499
"XM_011433858.3" 184.19120685057 -0.753279904830802 0.185370129605112 -4.06365311625714 4.83106059333684e-05 0.00601488048481711
"XM_011433975.3" 13.5190152647724 -1.05510412492798 0.274907955752529 -3.83802688445213 0.000124026905756668 0.0113060957557192
"XM_011434034.3" 16.7710044355234 0.925154087528959 0.255787451607038 3.61688613619036 0.000298168386513052 0.0206739707413747
"XM_011434186.3" 305.913202143754 0.871175652525241 0.254249187974588 3.42646385408442 0.000611495142557484 0.0338045847534288
"XM_011434283.3" 3.4715616939639 -2.9248388519735 0.873334330592597 -3.34904829630236 0.000810896593139747 0.0403404220193762
"XM_011434348.3" 4.38740546742527 -1.80204670650397 0.431211979441936 -4.1790274677344 2.92758329258958e-05 0.00413400865860094
"XM_011434591.3" 74.2878472627749 -0.608067082662583 0.152859420659052 -3.97794967455004 6.95120789208213e-05 0.00774532253687408
"XM_011434717.3" 10.5590390053106 1.84745436657583 0.55899353287845 3.30496554595658 0.000949880761458796 0.0441571192940489
"XM_011434867.3" 513.307679142193 0.665888003940079 0.0874794971745125 7.61193222923654 2.70028150393745e-14 3.8662304835565e-11
"XM_011434976.3" 24.9114904839765 -0.960317011237031 0.257740761335153 -3.72590274919024 0.00019461743410743 0.0151854627877394
"XM_011435315.3" 465.715575471118 0.701801051057629 0.163481570235713 4.29284505920605 1.76398106756466e-05 0.00276029299731047
"XM_011435508.3" 8.59927084855211 -1.17573727901293 0.33888763906011 -3.46940148738911 0.000521619321991152 0.0303256055686037
"XM_011435530.3" 11.355623124274 5.91012329568409 1.57723656584215 3.74713814254519 0.000178863593029598 0.014540526348689
"XM_011435532.3" 8.73000195867949 -1.05446579973007 0.293254974851729 -3.59573030351221 0.000323482800427935 0.0220029773706754
"XM_011435569.3" 1643.735933906 0.581984144253709 0.175045426715728 3.32476063598534 0.00088494475502226 0.0425903832013738
"XM_011435574.2" 51.9856297303513 0.691867742625887 0.205390412216724 3.36854936488391 0.000755648639332742 0.0385717547877583
"XM_011435945.3" 77.3676025107958 -0.6042833426775 0.155477217391951 -3.88663595100321 0.000101643011956663 0.00982757051341604
"XM_011435952.3" 8.5349190623505 1.35159491048524 0.275675783707683 4.90284236180289 9.44597858872434e-07 0.000257614326539724
"XM_011435955.3" 119.716021312575 1.04954148275301 0.307119909510347 3.41736712682135 0.000632299506031306 0.0343577393827561
"XM_011436158.3" 40.2873148272172 -0.73843022418515 0.151136595622115 -4.88584661541164 1.0298535245315e-06 0.000275615752602654
"XM_011436622.3" 108.777239149539 0.453339127096316 0.105568954488999 4.2942466304671 1.75287533396927e-05 0.00276029299731047
"XM_011436623.3" 1439.99763134208 0.753522479190787 0.205474389364169 3.66723308691914 0.000245189274503465 0.0178204062555361
"XM_011436839.3" 79.3334900798368 -1.17109785351741 0.316415984510008 -3.70113366848687 0.000214638364264788 0.0162602756589589
"XM_011436951.3" 111.224772937657 -0.486049646408747 0.132562535248883 -3.66656872921298 0.000245826869792565 0.0178215145402023
"XM_011437323.3" 5.78944182136518 2.14759849465945 0.496123557872309 4.32875734397638 1.49953041539813e-05 0.00248211288874803
"XM_011437548.3" 19.5463461104611 2.9059339398935 0.628499104033579 4.62360872313708 3.77120930879022e-06 0.000799943331603829
"XM_011437549.3" 13.872540992057 2.11313028241549 0.481175115236764 4.39160342150221 1.12517791967381e-05 0.00197672361397418
"XM_011437603.3" 112.119757705135 4.26712302858648 0.486746894037859 8.76661583433666 1.84116674975361e-18 4.05566546507265e-15
"XM_011437990.3" 1637.09426363028 8.9584028069212 0.811942666602035 11.0332948069005 2.64011949855949e-28 1.89006154901874e-24
"XM_011438030.3" 71.5291285499216 0.782355050109462 0.150311212139333 5.2049014772381 1.94099557006553e-07 7.31346699268377e-05
"XM_011438102.3" 251.815141613592 3.01851207294044 0.439278623824101 6.87152050938207 6.35211567391538e-12 5.68434951369502e-09
"XM_011438267.3" 138.803159990267 -0.792861161637246 0.236974417625186 -3.34576689578065 0.000820553467372112 0.0403926974618998
"XM_011438352.3" 5.91268900142682 2.43635652243308 0.717341244683347 3.39637033349246 0.0006828590236501 0.0363463773257328
"XM_011438703.3" 28.3310267811539 0.729895516164284 0.186452125302009 3.91465377496782 9.05340238776106e-05 0.00915755667982811
"XM_011439059.3" 40.3879334585289 -0.760623184431201 0.210588312360873 -3.61189648135726 0.000303965910397974 0.0209743802654371
"XM_011439366.3" 51.0658958468189 -1.30909742133696 0.251277406666729 -5.20976970712384 1.89075170251266e-07 7.21914210042035e-05
"XM_011439519.3" 131.366697178379 -1.08590397699369 0.238931827090403 -4.54482766158575 5.49802192785716e-06 0.00107102963215046
"XM_011439824.3" 2.77456583844407 -1.67110592074655 0.495840321075905 -3.37025015860043 0.000750999729111463 0.0385132813348862
"XM_011440133.3" 141.995595791228 -0.791395799395777 0.220415409704445 -3.59047400749775 0.000330077146897517 0.0222768785698316
"XM_011440442.3" 33.2993870431234 -0.953651803977211 0.273182609762035 -3.49089499074601 0.000481405425063677 0.0289088372797777
"XM_011440678.3" 80.2892058946588 0.684442539724056 0.192157897876956 3.5618756620783 0.000368214769291679 0.0241839406730196
"XM_011440790.3" 636.604530739159 -0.431058841558012 0.129377346359011 -3.33179535435718 0.000862876830915979 0.0418802388645932
"XM_011440932.3" 12.7945432888806 -5.35221210348563 1.39851058697662 -3.82708014749916 0.000129672302408797 0.0116040501618072
"XM_011441056.3" 142.755728809433 0.732512552572377 0.14700935963599 4.98276133156522 6.26832479677705e-07 0.000185051287505678
"XM_011441269.3" 34.3034858015202 -1.23795642874537 0.27014116925746 -4.58262778734596 4.5916893312515e-06 0.000939197254926557
"XM_011441395.3" 7.08844040774395 0.915521776355179 0.274491307592912 3.33533977590633 0.00085195233240377 0.041558237313698
"XM_011441514.3" 15.294267600944 1.00583616455906 0.21419562527536 4.69587631991087 2.65466139509625e-06 0.000598573887480127
"XM_011441536.3" 60.3241591203411 0.625464538381285 0.167187642695188 3.741093111299 0.0001832216202699 0.0146148588246486
"XM_011441825.3" 17.7147235769299 -0.796367081485045 0.239929023998986 -3.31917776437257 0.000902829364650618 0.0431155813684936
"XM_011441878.3" 8.4840984183747 -5.19729463342304 1.34005529256585 -3.87841804905798 0.000105137932058228 0.00997773488176566
"XM_011442016.3" 244.932589590251 -0.479651607258757 0.127451545292067 -3.76340362260489 0.000167616342230622 0.0138724323009135
"XM_011442020.3" 26.7593174169824 -0.865881640541771 0.212893221051532 -4.06721095328902 4.75791687337648e-05 0.00597261343352151
"XM_011442524.3" 73.7625969243724 -0.512106157694263 0.156704385680877 -3.26797591190044 0.00108319584242686 0.0490022055983186
"XM_011442617.3" 891.719032953723 0.448696697650794 0.116396336276372 3.85490396008175 0.000115775069514623 0.0107474120082491
"XM_011442777.3" 55.5822738741598 -0.463012512480077 0.133246096302941 -3.47486737192959 0.00051110598223271 0.0299918666131473
"XM_011443066.3" 1308.86598949599 0.742231043805876 0.141442554338662 5.24757946628086 1.54110582008099e-07 6.12932031442211e-05
"XM_011443534.3" 60.9552970954711 -0.659146405787928 0.16443079481627 -4.00865547432545 6.1065429592555e-05 0.00715403614193939
"XM_011443610.3" 7.71868162668296 -1.40381909968886 0.368501728513937 -3.80953192634961 0.000139230127911269 0.012230042769531
"XM_011443620.3" 145.64581399587 0.744201510107565 0.199125607877409 3.73734708478946 0.000185972123057055 0.01467079260568
"XM_011443791.3" 52.885389363935 -0.463270208013234 0.125364405927691 -3.6953886917507 0.000219550649919049 0.016415280446689
"XM_011444041.3" 23.2913188532302 1.42330807520563 0.424125341818238 3.35586661505268 0.000791167167914732 0.0398169824611709
"XM_011444214.2" 4.72596517552582 -1.64549198994047 0.496153881188196 -3.31649524941703 0.000911541371349177 0.0431452871238926
"XM_011444216.2" 4.72596517552582 -1.64549198994047 0.496153881188196 -3.31649524941703 0.000911541371349177 0.0431452871238926
"XM_011444450.3" 60.6841611572327 -1.25930284203925 0.310203255361562 -4.05960550146854 4.91556943265204e-05 0.00607151957361511
"XM_011444552.3" 315.128207821479 -1.10462021005557 0.223288935295659 -4.94704410047425 7.53489104585141e-07 0.000213632811870298
"XM_011444981.3" 21.7225385280751 0.885575095235298 0.228346210237577 3.87821236145729 0.000105226845030494 0.00997773488176566
"XM_011445161.3" 8.40627659630436 -1.59176660854562 0.447253490929226 -3.55898084828478 0.000372296675601859 0.0243403826541891
"XM_011445240.3" 16.474183883483 1.43310061690807 0.411360476485806 3.48380726595526 0.000494335328545367 0.0294912218088023
"XM_011445572.3" 6.03681314574585 -5.92367339674565 1.09783716372025 -5.39576687008123 6.82314934299288e-08 3.10139213628483e-05
