target_id	length	eff_length	est_counts	tpm
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	20.6679	10.0851
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	0	0
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	10	2.36428
XM_011413680.3	2785	2686	13	4.5108
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	14	7.58162
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	3	5.25564
XM_011413697.3	1818	1719	11	5.96393
XM_011413700.3	4553	4454	2.65794	0.556174
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	158	93.0822
XM_011413705.3	3383	3284	0	0
XM_011413706.3	4541	4442	41.428	8.69222
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	1	1.55333
XM_011413713.3	723	624	0	0
XM_011413714.3	3472	3373	13	3.59205
XM_011413715.3	4558	4459	0.848233	0.177294
XM_011413717.3	3099	3000	3	0.932
XM_011413718.3	4729	4630	1.26164e-05	2.53962e-06
XM_011413719.3	4696	4597	0.0183374	0.00371774
XM_011413720.3	4665	4566	17.9816	3.67037
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	6	3.92697
XM_011413732.3	4278	4179	436	97.2366
XM_011413733.3	2435	2336	649.682	259.205
XM_011413734.3	3490	3391	0	0
XM_011413735.3	1477	1378	26.6249	18.0075
XM_011413737.3	2520	2421	25.6858	9.88811
XM_011413738.3	3181	3082	6.75223	2.04188
XM_011413741.3	2293	2194	15	6.37192
XM_011413745.3	3863	3764	0	0
XM_011413746.3	3839	3740	43	10.7155
XM_011413747.3	6808	6709	14.3262	1.99017
XM_011413748.3	968	869	743	796.865
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	4	2.68394
XM_011413758.3	2034	1935	13	6.2615
XM_011413759.3	7204	7105	68	8.91991
XM_011413760.2	1093	994	1	0.937626
XM_011413769.3	2933	2834	103.328	33.9809
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	15.3802	14.8696
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	18.6198	18.7607
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	1.37956	0.748837
XM_011413795.3	1103	1004	3.19332	2.96432
XM_011413797.3	1102	1003	8.80668	8.18327
XM_011413798.3	5913	5814	29.5127	4.73096
XM_011413799.3	5434	5335	0	0
XM_011413800.3	5322	5223	14.4873	2.58514
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	8	3.59152
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	0	0
XM_011413809.3	3950	3851	0.0773638	0.0187232
XM_011413810.3	3926	3827	44.9226	10.9401
XM_011413814.3	4473	4374	102.39	21.817
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	5	2.33467
XM_011413823.3	1785	1686	1	0.552788
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	0	0
XM_011413837.2	2457	2358	0	0
XM_011413838.3	1264	1165	4	3.2
XM_011413839.3	2474	2375	9.76001	3.83003
XM_011413840.3	2940	2841	0	0
XM_011413849.3	3867	3768	16	3.95754
XM_011413850.3	1454	1355	9	6.1904
XM_011413859.3	1806	1707	3	1.63796
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	8	11.1952
XM_011413865.3	1284	1185	4	3.14599
XM_011413866.3	1478	1379	16.5836	11.208
XM_011413868.3	1895	1796	1	0.518931
XM_011413890.3	675	576	0	0
XM_011413895.3	2779	2680	8	2.78209
XM_011413899.3	2381	2282	13.7875	5.631
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	22.2855	7.89736
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	10	2.21115
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	1	1.32575
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	19	25.1177
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	10	3.46597
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	2	1.39312
XM_011413945.2	1340	1241	16	12.0161
XM_011413946.3	4255	4156	41.0782	9.21195
XM_011413947.3	2434	2335	3.29653	1.31579
XM_011413948.3	3162	3063	0	0
XM_011413949.3	2223	2124	25.6253	11.2442
XM_011413950.3	1401	1302	3	2.14746
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	44	29.6944
XM_011413955.3	1190	1091	4	3.41705
XM_011413956.3	1707	1608	2	1.1592
XM_011413957.2	584	485	123	236.363
XM_011413958.3	5029	4930	1	0.189047
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	6.665	6.05436
XM_011413967.3	2646	2547	8.335	3.04995
XM_011413968.3	1816	1717	6	3.25684
XM_011413969.3	3213	3114	0.00431522	0.00129152
XM_011413970.3	3192	3093	4.23241	1.27533
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	5.37495e-08	1.58879e-08
XM_011413986.3	3204	3105	19.6843	5.90846
XM_011413987.3	3555	3456	5.18541	1.39838
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	5.14295	1.71432
XM_011413990.3	2888	2789	65.9873	22.051
XM_011413991.3	2622	2523	0	0
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	0	0
XM_011413994.3	13498	13399	1.30895	0.0910472
XM_011414000.3	1926	1827	50	25.5063
XM_011414001.3	1731	1632	231	131.919
XM_011414002.3	1343	1244	6	4.49518
XM_011414007.3	3220	3121	0	0
XM_011414010.3	1906	1807	33	17.0205
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	0	0
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	0	0
XM_011414021.3	3015	2916	5	1.59808
XM_011414022.3	1884	1785	1	0.522129
XM_011414023.3	1647	1548	0	0
XM_011414024.3	2888	2789	0	0
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	2	1.14356
XM_011414028.3	2356	2257	1	0.412937
XM_011414031.3	1831	1732	13	6.99538
XM_011414033.3	1253	1154	16.1519	13.0447
XM_011414034.3	1244	1145	9.50951	7.74049
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	22	7.59126
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	0.000107101	2.3966e-05
XM_011414041.3	4210	4111	62.9999	14.2826
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	22	23.8419
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	1	1.57432
XM_011414060.3	1165	1066	5	4.37148
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	4	1.11284
XM_011414065.3	2458	2359	11	4.34591
XM_011414068.3	1131	1032	2	1.8062
XM_011414082.3	1934	1835	40	20.3161
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	5	2.21694
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	3.65646	3.60998
XM_011414111.3	2428	2329	64.8143	25.9369
XM_011414112.3	1193	1094	30	25.5576
XM_011414113.3	2734	2635	0	0
XM_011414114.3	2700	2601	0	0
XM_011414115.3	2697	2598	0	0
XM_011414116.3	3528	3429	19.8289	5.38948
XM_011414117.3	3171	3072	0	0
XM_011414118.3	3098	2999	33.7769	10.4968
XM_011414120.2	2004	1905	1	0.489239
XM_011414124.3	1356	1257	9	6.67303
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	13	4.53104
XM_011414128.3	3687	3588	48	12.4682
XM_011414129.3	2991	2892	18	5.80083
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0.832752	0.408272
XM_011414132.3	2816	2717	0	0
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	17	11.7103
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	29.2712	9.2634
XM_011414145.3	2633	2534	1	0.367798
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	4	6.43869
XM_011414149.3	2005	1906	11	5.3788
XM_011414150.3	1799	1700	61	33.4423
XM_011414151.3	2186	2087	5	2.23287
XM_011414152.3	3041	2942	2	0.633582
XM_011414153.3	1023	924	14	14.1212
XM_011414154.3	875	776	8	9.60825
XM_011414155.3	575	476	0	0
XM_011414156.3	1538	1439	67	43.394
XM_011414157.3	615	516	1196	2160.22
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	4.98788	2.75724
XM_011414161.3	1795	1696	0.0121174	0.00665886
XM_011414164.3	902	803	0	0
XM_011414165.3	1628	1529	2	1.2191
XM_011414166.3	1444	1345	0	0
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	1	0.479424
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	3.18565	3.48887
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	30	21.1019
XM_011414188.3	2196	2097	1.93494	0.859973
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	9	2.84339
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	4	1.47061
XM_011414211.3	2257	2158	2	0.863763
XM_011414212.3	7851	7752	4.30764e-06	5.17895e-07
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	17	18.338
XM_011414222.2	7744	7645	6.01405	0.733171
XM_011414225.3	2339	2240	4	1.66429
XM_011414226.3	5727	5628	96.8773	16.0429
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	57.9929	7.08565
XM_011414231.3	2098	1999	1	0.466233
XM_011414232.3	5181	5082	0	0
XM_011414233.3	2095	1996	5.38282	2.51342
XM_011414238.3	1086	987	5.85827	5.53182
XM_011414239.2	7727	7628	57.9929	7.08565
XM_011414244.3	1423	1324	6.8532	4.82415
XM_011414248.3	3683	3584	65	16.9029
XM_011414250.3	2458	2359	6	2.3705
XM_011414253.3	3892	3793	23.425	5.7559
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	9.47467e-06	1.13999e-06
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	9	3.69353
XM_011414260.3	3650	3551	4	1.04984
XM_011414261.3	2538	2439	3	1.14637
XM_011414263.3	7824	7725	0.000150242	1.81262e-05
XM_011414269.2	2106	2007	8	3.715
XM_011414270.3	2145	2046	2.47962e-08	1.12952e-08
XM_011414271.3	1339	1240	13.8884	10.4387
XM_011414273.3	677	578	2	3.22491
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	1.47926e-07	6.7318e-08
XM_011414276.3	2341	2242	0	0
XM_011414277.2	1072	973	38	36.3988
XM_011414280.3	1717	1618	3	1.72806
XM_011414282.3	2022	1923	11.1994	5.42788
XM_011414284.3	1793	1694	6	3.30106
XM_011414285.3	1473	1374	107.075	72.6304
XM_011414286.3	1526	1427	26.9246	17.5849
XM_011414287.3	1491	1392	0.000188557	0.000126246
XM_011414290.3	2440	2341	1.01508	0.404126
XM_011414295.3	2515	2416	1	0.385762
XM_011414313.3	1395	1296	5	3.59568
XM_011414314.3	4844	4745	64	12.5707
XM_011414316.3	1956	1857	10	5.01885
XM_011414319.3	1291	1192	1.15989	0.906892
XM_011414320.3	1290	1191	1.16004	0.907775
XM_011414321.3	2638	2539	30	11.0122
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	24	26.756
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	7	8.10435
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	10	7.35016
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	0.00453401	0.00161348
XM_011414344.3	2695	2596	35.9955	12.9229
XM_011414346.3	1138	1039	11	9.86718
XM_011414352.3	3253	3154	37	10.9334
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	13.9849	7.31009
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	1.30204	0.687537
XM_011414381.3	1858	1759	41.698	22.0935
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.000166407	6.59963e-05
XM_011414388.3	3246	3147	0	0
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	2.04278	0.405252
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	160.549	31.7959
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	17	4.60715
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	1	0.672924
XM_011414452.3	1949	1850	0	0
XM_011414454.3	1530	1431	3	1.95388
XM_011414455.3	1362	1263	0	0
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	6	1.87086
XM_011414463.3	4538	4439	1	0.209957
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	32	13.2965
XM_011414466.3	5485	5386	2.95884e-07	5.12001e-08
XM_011414467.3	5329	5230	1.80061e-05	3.20873e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	2.02016	1.00899
XM_011414478.3	3354	3255	75.3812	21.5838
XM_011414479.3	3313	3214	23.3129	6.76031
XM_011414480.3	3751	3652	6	1.53122
XM_011414481.3	1706	1607	28	16.239
XM_011414482.3	2158	2059	184	83.287
XM_011414483.3	3426	3327	30	8.40397
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	1	0.511526
XM_011414491.3	2693	2594	35	12.5752
XM_011414492.3	2500	2401	0	0
XM_011414494.3	699	600	7	10.8733
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	7	2.86392
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	8	7.25292
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	23	13.0231
XM_011414515.3	1157	1058	5	4.40454
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	2	1.3136
XM_011414519.3	1320	1221	6.2799	4.7935
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	38.4545	42.3636
XM_011414524.3	759	660	1	1.41212
XM_011414525.3	1497	1398	7	4.66667
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	2	2.15741
XM_011414531.3	2120	2021	0	0
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	6.78882	3.60728
XM_011414534.3	1680	1581	20.2112	11.9145
XM_011414535.3	771	672	5	6.93452
XM_011414541.3	4998	4899	5	0.951214
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	1.11302e-07	3.22152e-08
XM_011414551.3	3316	3217	2.87474e-07	8.32843e-08
XM_011414554.3	3316	3217	2.87474e-07	8.32843e-08
XM_011414555.3	3301	3202	3.34863e-05	9.74679e-06
XM_011414556.3	3295	3196	0.000225988	6.59015e-05
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0.0271621	0.00795821
XM_011414559.3	3280	3181	0.0271621	0.00795821
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	0	0
XM_011414563.3	3259	3160	23.0318	6.79293
XM_011414564.3	3250	3151	0	0
XM_011414565.3	3241	3142	0	0
XM_011414566.3	3232	3133	0	0
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	3	0.758546
XM_011414570.3	4538	4439	0.0119184	0.00250234
XM_011414571.3	4499	4400	94.9881	20.1202
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	23	31.8041
XM_011414577.3	2143	2044	2	0.911937
XM_011414579.3	2471	2372	1	0.392917
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	1.96096e-05	6.83988e-06
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	44.4511	16.5383
XM_011414590.3	5340	5241	85.7965	15.2571
XM_011414591.3	5329	5230	0.00213087	0.000379726
XM_011414594.3	972	873	2	2.13517
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	2.7503	0.45537
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	0.000342178	8.32662e-05
XM_011414616.3	3895	3796	2.9959	0.735559
XM_011414618.3	2021	1922	11	5.33403
XM_011414619.3	1349	1250	3	2.2368
XM_011414621.3	1129	1030	20.6096	18.6487
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	4.39036	1.57924
XM_011414624.3	1815	1716	245.118	133.129
XM_011414641.3	2221	2122	2.33871	1.02718
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	19	7.03256
XM_011414648.3	1251	1152	0	0
XM_011414649.3	2035	1936	8	3.85124
XM_011414651.3	2090	1991	1	0.468106
XM_011414652.3	1626	1527	17	10.3759
XM_011414655.3	1033	934	65	64.8608
XM_011414657.3	3264	3165	15.3145	4.50968
XM_011414658.3	3768	3669	0.00348164	0.000884406
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	28.3753	9.07541
XM_011414668.3	3608	3509	12.9782	3.44704
XM_011414669.3	3257	3158	2.48483	0.733333
XM_011414676.3	3297	3198	2.43953	0.710956
XM_011414680.3	1790	1691	1	0.551153
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	31	20.0778
XM_011414690.3	656	557	1	1.67325
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	3	1.25437
XM_011414698.3	2359	2260	0	0
XM_011414699.3	2353	2254	0	0
XM_011414700.3	2348	2249	24	9.94575
XM_011414701.3	2331	2232	0	0
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	2	1.07621
XM_011414710.3	1545	1446	0	0
XM_011414711.3	10982	10883	54	4.62446
XM_011414712.3	3930	3831	11	2.67606
XM_011414715.3	3560	3461	0.00408956	0.00110126
XM_011414716.3	3273	3174	108.133	31.7516
XM_011414717.3	3533	3434	11.8634	3.21977
XM_011414719.3	5243	5144	0	0
XM_011414720.3	3656	3557	0.0159802	0.0041871
XM_011414721.3	5093	4994	0	0
