target_id	length	eff_length	est_counts	tpm
NM_001305361.1	987	888	3	3.70384
NM_001305362.1	2744	2645	125	51.8117
NM_001305363.1	1608	1509	1097	797.005
NM_001305364.1	1404	1305	0	0
NM_001305365.1	1546	1447	19	14.3956
NM_001305367.1	523	424	712.072	1841.2
NM_001305368.2	1716	1617	4.65926	3.15901
NM_001305369.2	583	484	1637	3708.06
NM_001305370.1	1788	1689	13.6045	8.83075
NM_001305371.1	1531	1432	5	3.82799
NM_001305372.1	792	693	274	433.472
NM_001305373.1	1593	1494	247	181.255
NM_001305375.1	527	428	41	105.023
NM_001305376.1	674	575	265.01	505.287
NM_001305377.1	3063	2964	64.3651	23.8076
NM_001305378.1	3255	3156	6.11093	2.12282
NM_001305379.1	5926	5827	29.5136	5.55291
NM_001305380.1	2571	2472	10.5409	4.67489
NM_001305381.2	1961	1862	57.9433	34.1167
NM_001308835.1	2208	2109	6.85774	3.56491
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	190	157.806
NM_001308844.1	1404	1305	1	0.840104
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	0	0
NM_001308855.1	1515	1416	2	1.5485
NM_001308857.1	1022	923	35	41.5729
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	21	37.0146
NM_001308865.1	1958	1859	2	1.17949
NM_001308866.2	1811	1712	1	0.640383
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	45	22.7771
NM_001308876.1	1452	1353	203	164.491
NM_001308878.1	2290	2191	15.2522	7.6319
NM_001308879.1	2688	2589	78	33.0298
NM_001308882.2	1264	1165	118	111.045
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	190.938	66.7726
NM_001308888.2	637	538	229.987	468.668
NM_001308889.1	1663	1564	303	212.398
NM_001308892.1	549	450	9	21.9267
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	3	1.49909
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	38	29.0117
NM_001308906.2	2136	2037	2.17823e-07	1.17235e-07
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	45	28.4025
NM_001308913.1	2259	2160	0	0
NM_001308915.1	1541	1442	25	19.0072
NM_001308918.1	965	866	0	0
NM_001308924.1	3079	2980	3	1.10369
NM_001319969.1	1722	1623	9	6.0795
NM_001319970.1	1068	969	51	57.7019
NM_001367274.1	1042	943	0.000501854	0.000583458
NM_001367275.1	1033	934	8.22947	9.65982
NM_001367293.1	2261	2162	137.409	69.6791
NM_001367294.1	2136	2037	139.133	74.8832
NM_001367295.1	2230	2131	0	0
NM_001367296.1	2105	2006	40.8813	22.3428
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	1	0.33303
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.11314	0.0234347
XM_011413590.3	5222	5123	33.8808	7.25058
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	6	2.25738
XM_011413623.3	1877	1778	33	20.3482
XM_011413624.3	2409	2310	4	1.89842
XM_011413626.3	5017	4918	3	0.66877
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	0	0
XM_011413636.3	1087	988	21	23.3027
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1333	2067.07
XM_011413651.3	3224	3125	11	3.8591
XM_011413652.3	3776	3677	55	16.3988
XM_011413653.3	3811	3712	0	0
XM_011413654.3	3795	3696	0	0
XM_011413655.3	2831	2732	2.74236	1.10049
XM_011413656.3	5026	4927	9.38535	2.08839
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	16.93	3.90183
XM_011413662.3	1889	1790	8	4.89983
XM_011413664.3	2379	2280	0	0
XM_011413665.3	2523	2424	69	31.2076
XM_011413666.3	2845	2746	12.8633	5.13566
XM_011413667.3	2122	2023	40	21.6774
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	0	0
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	0	0
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	25.6987	6.31288
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	10.3013	2.86498
XM_011413680.3	2785	2686	14	5.71434
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	16	10.1925
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	0	0
XM_011413697.3	1818	1719	12	7.65331
XM_011413700.3	4553	4454	3.75131	0.923373
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	592	410.26
XM_011413705.3	3383	3284	5.2986	1.76889
XM_011413706.3	4541	4442	57.531	14.1993
XM_011413707.3	3483	3384	4.7014	1.52314
XM_011413712.3	699	600	20	36.5445
XM_011413713.3	723	624	4.34335	7.63105
XM_011413714.3	3472	3373	5	1.62517
XM_011413715.3	4558	4459	1.20525	0.296335
XM_011413717.3	3099	3000	2	0.730891
XM_011413718.3	4729	4630	1.77609e-05	4.20561e-06
XM_011413719.3	4696	4597	0.0247304	0.00589794
XM_011413720.3	4665	4566	23.2858	5.59112
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	1	0.766669
XM_011413731.3	1523	1424	3	2.3097
XM_011413732.3	4278	4179	187.066	49.0757
XM_011413733.3	2435	2336	39.0208	18.3133
XM_011413734.3	3490	3391	8.62397	2.7882
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	4.52217	2.04784
XM_011413738.3	3181	3082	6.36741	2.26503
XM_011413741.3	2293	2194	26	12.9921
XM_011413745.3	3863	3764	68.9938	20.0958
XM_011413746.3	3839	3740	0.00615251	0.00180354
XM_011413747.3	6808	6709	5.08594	0.831107
XM_011413748.3	968	869	625	788.504
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	0	0
XM_011413758.3	2034	1935	10	5.66582
XM_011413759.3	7204	7105	55	8.48677
XM_011413760.2	1093	994	0	0
XM_011413769.3	2933	2834	4.78716	1.85192
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	19.9298	23.6214
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	0	0
XM_011413795.3	1103	1004	38	41.4948
XM_011413797.3	1102	1003	0	0
XM_011413798.3	5913	5814	19.6751	3.71011
XM_011413799.3	5434	5335	3.28034e-08	6.74105e-09
XM_011413800.3	5322	5223	69.3249	14.5517
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	6	3.1686
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	15	10.8334
XM_011413809.3	3950	3851	0.103551	0.0294799
XM_011413810.3	3926	3827	57.9153	16.5912
XM_011413814.3	4473	4374	87.067	21.8232
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	0	0
XM_011413823.3	1785	1686	6	3.90155
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	0	0
XM_011413837.2	2457	2358	5.99583	2.78772
XM_011413838.3	1264	1165	2	1.88212
XM_011413839.3	2474	2375	0.00417444	0.00192698
XM_011413840.3	2940	2841	5.78035	2.23063
XM_011413849.3	3867	3768	11	3.20056
XM_011413850.3	1454	1355	11	8.90015
XM_011413859.3	1806	1707	6	3.85355
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	2	3.2923
XM_011413865.3	1284	1185	1.02917	0.952164
XM_011413866.3	1478	1379	4.87489	3.87565
XM_011413868.3	1895	1796	1	0.610432
XM_011413890.3	675	576	0	0
XM_011413895.3	2779	2680	2	0.818161
XM_011413899.3	2381	2282	0	0
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	1	0.260104
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	1	1.55951
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	10	15.5509
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	0	0
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	3	2.45815
XM_011413945.2	1340	1241	1	0.88343
XM_011413946.3	4255	4156	13.1946	3.48067
XM_011413947.3	2434	2335	13.3653	6.2753
XM_011413948.3	3162	3063	6.44017	2.30512
XM_011413949.3	2223	2124	0	0
XM_011413950.3	1401	1302	2	1.68408
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	24	19.0529
XM_011413955.3	1190	1091	11	11.0538
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	168	379.762
XM_011413958.3	5029	4930	0	0
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	2.44556	2.61322
XM_011413967.3	2646	2547	7.55444	3.25175
XM_011413968.3	1816	1717	1	0.638519
XM_011413969.3	3213	3114	0.0157475	0.00554416
XM_011413970.3	3192	3093	14.8307	5.25686
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	3.51929	1.37994
XM_011413990.3	2888	2789	44.4807	17.4851
XM_011413991.3	2622	2523	0	0
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	9	6.49147
XM_011413994.3	13498	13399	3.2188	0.26337
XM_011414000.3	1926	1827	53.1564	31.8978
XM_011414001.3	1731	1632	108	72.5517
XM_011414002.3	1343	1244	2	1.7626
XM_011414007.3	3220	3121	3	1.05383
XM_011414010.3	1906	1807	18.7812	11.3949
XM_011414011.3	2514	2415	1.43167e-08	6.49933e-09
XM_011414013.3	2231	2132	0	0
XM_011414014.3	2742	2643	1	0.414808
XM_011414015.3	2209	2110	0	0
XM_011414021.3	3015	2916	2	0.751945
XM_011414022.3	1884	1785	1	0.614194
XM_011414023.3	1647	1548	3	2.12468
XM_011414024.3	2888	2789	1	0.393093
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	7	4.70819
XM_011414028.3	2356	2257	3	1.45725
XM_011414031.3	1831	1732	9	5.6969
XM_011414033.3	1253	1154	1	0.950031
XM_011414034.3	1244	1145	0	0
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	16	6.4944
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	9.74397e-05	2.56487e-05
XM_011414041.3	4210	4111	52.9999	14.1342
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	9	11.4733
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	0	0
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	7	2.29085
XM_011414065.3	2458	2359	0	0
XM_011414068.3	1131	1032	1	1.06234
XM_011414082.3	1934	1835	35	20.911
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	10	5.21568
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	13	15.0979
XM_011414111.3	2428	2329	41.71	19.6343
XM_011414112.3	1193	1094	2	2.00427
XM_011414113.3	2734	2635	2.32376e-06	9.66841e-07
XM_011414114.3	2700	2601	1.18616	0.499972
XM_011414115.3	2697	2598	3.81384	1.60941
XM_011414116.3	3528	3429	25.2861	8.08459
XM_011414117.3	3171	3072	16.5667	5.91231
XM_011414118.3	3098	2999	0	0
XM_011414120.2	2004	1905	1	0.575505
XM_011414124.3	1356	1257	1	0.872185
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	0.00273967	0.00112326
XM_011414128.3	3687	3588	38	11.6111
XM_011414129.3	2991	2892	13	4.92821
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0.83143	0.479499
XM_011414132.3	2816	2717	7	2.82457
XM_011414133.3	1755	1656	2	1.32408
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	21	17.0163
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	7.33727	2.73145
XM_011414145.3	2633	2534	17	7.35506
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	1.29467e-07	2.45146e-07
XM_011414149.3	2005	1906	20	11.5041
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	0	0
XM_011414152.3	3041	2942	13	4.84445
XM_011414153.3	1023	924	14	16.6112
XM_011414154.3	875	776	8	11.3024
XM_011414155.3	575	476	0	0
XM_011414156.3	1538	1439	81	61.7118
XM_011414157.3	615	516	1572	3340
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	23.9397	15.567
XM_011414161.3	1795	1696	0.0602591	0.038953
XM_011414164.3	902	803	9	12.2877
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	0	0
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	3	1.69188
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	19.29	24.8511
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	9	7.44681
XM_011414188.3	2196	2097	28.0382	14.6587
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	20	7.43279
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	2	0.865984
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	3	1.29744
XM_011414211.3	2257	2158	1	0.508034
XM_011414212.3	7851	7752	2.72087e-06	3.84803e-07
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	9	11.4202
XM_011414222.2	7744	7645	3.49477	0.501169
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	45.5893	8.88081
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	33.2526	4.77923
XM_011414231.3	2098	1999	1	0.548442
XM_011414232.3	5181	5082	0	0
XM_011414233.3	2095	1996	3.66285	2.01188
XM_011414238.3	1086	987	10.2605	11.3971
XM_011414239.2	7727	7628	33.2526	4.77923
XM_011414244.3	1423	1324	18.5138	15.3303
XM_011414248.3	3683	3584	73	22.3305
XM_011414250.3	2458	2359	7	3.25322
XM_011414253.3	3892	3793	2.81405	0.81338
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	5.95683e-06	8.43105e-07
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	10	4.82755
XM_011414260.3	3650	3551	2	0.61748
XM_011414261.3	2538	2439	7	3.14652
XM_011414263.3	7824	7725	9.29325e-05	1.3189e-05
XM_011414269.2	2106	2007	1	0.546256
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	19.7477	17.4598
XM_011414273.3	677	578	44	83.4581
XM_011414274.3	1699	1600	1.50633	1.03215
XM_011414275.3	2147	2048	1.35904e-07	7.27521e-08
XM_011414276.3	2341	2242	0	0
XM_011414277.2	1072	973	49	55.2112
XM_011414280.3	1717	1618	4.49367	3.04486
XM_011414282.3	2022	1923	2.53309	1.44416
XM_011414284.3	1793	1694	3	1.94156
XM_011414285.3	1473	1374	1.30347	1.04006
XM_011414286.3	1526	1427	52.6965	40.4857
XM_011414287.3	1491	1392	2.48181e-06	1.95466e-06
XM_011414290.3	2440	2341	2.06302	0.966155
XM_011414295.3	2515	2416	0	0
XM_011414313.3	1395	1296	5	4.22969
XM_011414314.3	4844	4745	26	6.00732
XM_011414316.3	1956	1857	6	3.54228
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	279	120.472
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	101	132.452
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	16	21.7905
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	0	0
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	5	2.09304
XM_011414344.3	2695	2596	0	0
XM_011414346.3	1138	1039	8	8.44147
XM_011414352.3	3253	3154	19	6.60444
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	2.99662	1.84257
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	6.41667	5.71008
XM_011414380.3	1864	1765	0.741258	0.460435
XM_011414381.3	1858	1759	23.2587	14.4965
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.0141881	0.00661912
XM_011414388.3	3246	3147	3.40354	1.18571
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	1.72986	0.363944
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	3.75934	0.877288
XM_011414398.3	4384	4285	2.0538	0.525474
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	49.5109	11.5343
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	11	3.50675
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	3	2.37474
XM_011414452.3	1949	1850	2	1.18523
XM_011414454.3	1530	1431	3	2.2984
XM_011414455.3	1362	1263	1	0.868041
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	30	11.0037
XM_011414463.3	4538	4439	3	0.740935
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	10	4.88781
XM_011414466.3	5485	5386	3.28852e-07	6.69388e-08
XM_011414467.3	5329	5230	60.2219	12.624
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	8.60632	5.0565
XM_011414478.3	3354	3255	336.795	113.438
XM_011414479.3	3313	3214	135.205	46.1201
XM_011414480.3	3751	3652	7	2.10141
XM_011414481.3	1706	1607	25	17.0556
XM_011414482.3	2158	2059	166	88.3885
XM_011414483.3	3426	3327	74	24.385
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	1	0.601721
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	10.9983	5.022
XM_011414494.3	699	600	3	5.48168
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	6	2.88763
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0	0
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	20	13.3212
XM_011414515.3	1157	1058	0	0
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	7	5.40828
XM_011414519.3	1320	1221	18.6628	16.7574
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	66.2699	85.8796
XM_011414524.3	759	660	3	4.98335
XM_011414525.3	1497	1398	1	0.784218
XM_011414526.3	1164	1065	1	1.02942
XM_011414529.3	963	864	1	1.26891
XM_011414531.3	2120	2021	0	0
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	6	4.16067
XM_011414535.3	771	672	13	21.2089
XM_011414541.3	4998	4899	17	3.80439
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	7.01551e-08	2.38862e-08
XM_011414551.3	3316	3217	1.80189e-07	6.14073e-08
XM_011414554.3	3316	3217	1.80189e-07	6.14073e-08
XM_011414555.3	3301	3202	2.04088e-05	6.98779e-06
XM_011414556.3	3295	3196	0.000136191	4.67182e-05
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0.0159136	0.00548464
XM_011414559.3	3280	3181	0.0159136	0.00548464
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	0	0
XM_011414563.3	3259	3160	12.968	4.49915
XM_011414564.3	3250	3151	0	0
XM_011414565.3	3241	3142	0	0
XM_011414566.3	3232	3133	0	0
XM_011414567.3	3226	3127	0	0
XM_011414568.3	3785	3686	6	1.7846
XM_011414570.3	4538	4439	0.00965622	0.00238488
XM_011414571.3	4499	4400	72.9903	18.1868
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	3	4.87984
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	2.46181e-05	1.0101e-05
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0.0173417	0.00719617
XM_011414588.3	4328	4229	6.41163	1.66217
XM_011414589.3	2604	2505	14.3855	6.29593
XM_011414590.3	5340	5241	77.6826	16.25
XM_011414591.3	5329	5230	0.000550332	0.000115363
XM_011414594.3	972	873	6	7.53496
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	2.50242	0.487386
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	87.4728	25.0391
XM_011414616.3	3895	3796	20.5272	5.92854
XM_011414618.3	2021	1922	20	11.4083
XM_011414619.3	1349	1250	2	1.75414
XM_011414621.3	1129	1030	33.9289	36.1141
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	2.07107	0.876338
XM_011414624.3	1815	1716	5	3.19445
XM_011414641.3	2221	2122	0	0
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	9	3.9186
XM_011414648.3	1251	1152	0	0
XM_011414649.3	2035	1936	4	2.26516
XM_011414651.3	2090	1991	11	6.05711
XM_011414652.3	1626	1527	6	4.3078
XM_011414655.3	1033	934	65	76.2975
XM_011414657.3	3264	3165	2.55242	0.884142
XM_011414658.3	3768	3669	2.45357	0.733154
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	58.4255	21.9815
XM_011414668.3	3608	3509	7.6387	2.3866
XM_011414669.3	3257	3158	2.81351	0.976743
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	5	3.24168
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	27	20.5706
XM_011414690.3	656	557	1	1.96829
XM_011414694.2	598	499	0	0
XM_011414697.3	2328	2229	7	3.44296
XM_011414698.3	2359	2260	3.55842	1.7262
XM_011414699.3	2353	2254	52.4371	25.5052
XM_011414700.3	2348	2249	2.06632e-06	1.00728e-06
XM_011414701.3	2331	2232	0.00446689	0.00219409
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	1	0.632989
XM_011414710.3	1545	1446	11.0299	8.36274
XM_011414711.3	10982	10883	5	0.503692
XM_011414712.3	3930	3831	2	0.57235
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	3.98869	1.37774
XM_011414717.3	3533	3434	66.0113	21.0747
XM_011414719.3	5243	5144	0	0
XM_011414720.3	3656	3557	0.0158766	0.00489347
