target_id	length	eff_length	est_counts	tpm
NM_001305373.1	1593	1494	70	39.3291
NM_001305375.1	527	428	44	86.2931
NM_001305376.1	674	575	178.933	261.21
NM_001305377.1	3063	2964	37.969	10.7527
NM_001305378.1	3255	3156	1.76784	0.47019
NM_001305379.1	5926	5827	1.4355	0.206788
NM_001305380.1	2571	2472	10.7559	3.65228
NM_001305381.2	1961	1862	28.6188	12.9015
NM_001308835.1	2208	2109	8	3.18405
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	43	27.344
NM_001308844.1	1404	1305	1	0.643216
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	0	0
NM_001308855.1	1515	1416	18	10.6703
NM_001308857.1	1022	923	16	14.5507
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	17	22.9417
NM_001308865.1	1958	1859	0	0
NM_001308866.2	1811	1712	1	0.490302
NM_001308870.1	1830	1731	1	0.48492
NM_001308872.1	2265	2166	28	10.8509
NM_001308876.1	1452	1353	150	93.0595
NM_001308878.1	2290	2191	18.3959	7.04766
NM_001308879.1	2688	2589	145	47.0114
NM_001308882.2	1264	1165	38	27.3795
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	319	85.4123
NM_001308888.2	637	538	169.508	264.47
NM_001308889.1	1663	1564	267	143.298
NM_001308892.1	549	450	8	14.9226
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	15.0598	5.7617
NM_001308902.1	785	686	1	1.22361
NM_001308905.1	1535	1436	38	22.2124
NM_001308906.2	2136	2037	0	0
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	28	13.5309
NM_001308913.1	2259	2160	6.46738	2.51328
NM_001308915.1	1541	1442	12	6.98527
NM_001308918.1	965	866	4.40783	4.27242
NM_001308924.1	3079	2980	1	0.281677
NM_001319969.1	1722	1623	6	3.10313
NM_001319970.1	1068	969	77	66.7013
NM_001367274.1	1042	943	5.66609e-05	5.04358e-05
NM_001367275.1	1033	934	2.31066	2.07661
NM_001367293.1	2261	2162	55.5773	21.5779
NM_001367294.1	2136	2037	209.319	86.2551
NM_001367295.1	2230	2131	0	0
NM_001367296.1	2105	2006	21.9798	9.19729
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	5	1.2749
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.054485	0.00864057
XM_011413590.3	5222	5123	97.8737	16.0365
XM_011413596.3	1119	1020	2	1.64588
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	4	1.15223
XM_011413623.3	1877	1778	35	16.5236
XM_011413624.3	2409	2310	4	1.4535
XM_011413626.3	5017	4918	6	1.02407
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	2	1.07066
XM_011413636.3	1087	988	21	17.8414
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1018	1208.64
XM_011413651.3	3224	3125	16	4.29771
XM_011413652.3	3776	3677	134.548	30.7151
XM_011413653.3	3811	3712	0.00375238	0.000848528
XM_011413654.3	3795	3696	0.447759	0.10169
XM_011413655.3	2831	2732	11.0528	3.39594
XM_011413656.3	5026	4927	54.4275	9.27262
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0.563675	0.0966592
XM_011413659.3	4990	4891	1.39332	0.239122
XM_011413660.3	4856	4757	52.304	9.2293
XM_011413662.3	1889	1790	7	3.28256
XM_011413664.3	2379	2280	11.026	4.05931
XM_011413665.3	2523	2424	74	25.6251
XM_011413666.3	2845	2746	45.0779	13.7794
XM_011413667.3	2122	2023	0	0
XM_011413668.3	2028	1929	1	0.435146
XM_011413669.3	1984	1885	115.491	51.4286
XM_011413671.3	2089	1990	0.45726	0.192876
XM_011413672.3	2083	1984	12.9388	5.47416
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	0	0
XM_011413677.3	5397	5298	3.90708	0.619024
XM_011413678.3	4041	3942	21.0929	4.49146
XM_011413680.3	2785	2686	1	0.312508
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	18	8.77927
XM_011413683.3	2233	2134	1	0.393344
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	1	1.57781
XM_011413697.3	1818	1719	16	7.81288
XM_011413700.3	4553	4454	2.14455e-06	4.04159e-07
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	528	280.153
XM_011413705.3	3383	3284	11	2.81162
XM_011413706.3	4541	4442	4.24973e-05	8.03063e-06
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	8	11.192
XM_011413713.3	723	624	1	1.34519
XM_011413714.3	3472	3373	8	1.99086
XM_011413715.3	4558	4459	6.19354e-07	1.16592e-07
XM_011413717.3	3099	3000	4	1.1192
XM_011413718.3	4729	4630	0	0
XM_011413719.3	4696	4597	0	0
XM_011413720.3	4665	4566	0	0
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	20.9624	3.75897
XM_011413725.3	4434	4335	6.0836	1.17798
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	5	2.94732
XM_011413732.3	4278	4179	233	46.8005
XM_011413733.3	2435	2336	126.014	45.2806
XM_011413734.3	3490	3391	16.2108	4.01276
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	72.4809	25.1302
XM_011413738.3	3181	3082	2.77663	0.756229
XM_011413741.3	2293	2194	17	6.50398
XM_011413745.3	3863	3764	0.036128	0.00805677
XM_011413746.3	3839	3740	42.9639	9.64271
XM_011413747.3	6808	6709	14.6829	1.83705
XM_011413748.3	968	869	478	461.716
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	0	0
XM_011413756.3	1488	1389	2	1.20863
XM_011413758.3	2034	1935	8	3.47037
XM_011413759.3	7204	7105	50	5.90708
XM_011413760.2	1093	994	0	0
XM_011413769.3	2933	2834	0	0
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	16.1388	13.7531
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	0	0
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	5.21939	2.55162
XM_011413795.3	1103	1004	4.73389	3.95778
XM_011413797.3	1102	1003	14.2661	11.9391
XM_011413798.3	5913	5814	0	0
XM_011413799.3	5434	5335	0	0
XM_011413800.3	5322	5223	67	10.7677
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	5	2.02167
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	9	4.97666
XM_011413809.3	3950	3851	0	0
XM_011413810.3	3926	3827	44.919	9.85232
XM_011413814.3	4473	4374	83.0705	15.9417
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	1	0.420539
XM_011413823.3	1785	1686	1	0.497863
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	2	1.05984
XM_011413837.2	2457	2358	1.9993	0.711706
XM_011413838.3	1264	1165	5	3.60256
XM_011413839.3	2474	2375	0.000703467	0.000248627
XM_011413840.3	2940	2841	8.59431	2.53926
XM_011413849.3	3867	3768	8	1.78216
XM_011413850.3	1454	1355	12	7.43377
XM_011413859.3	1806	1707	1	0.491738
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	2	2.52071
XM_011413865.3	1284	1185	7	4.95846
XM_011413866.3	1478	1379	0.982129	0.597821
XM_011413868.3	1895	1796	1	0.46737
XM_011413890.3	675	576	1	1.45729
XM_011413895.3	2779	2680	0	0
XM_011413899.3	2381	2282	4.25947	1.56677
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	1	0.447917
XM_011413908.3	1926	1827	0	0
XM_011413910.3	2729	2630	22.2881	7.11353
XM_011413911.3	3906	3807	0.0515818	0.0113731
XM_011413912.3	3896	3797	0.948418	0.209665
XM_011413918.3	4314	4215	9	1.79231
XM_011413919.3	985	886	0	0
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	3	3.58206
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	7	8.33443
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	20.1965	6.30451
XM_011413943.3	1091	992	3	2.5385
XM_011413944.3	1437	1338	17.6304	11.0605
XM_011413945.2	1340	1241	0	0
XM_011413946.3	4255	4156	10.0177	2.0233
XM_011413947.3	2434	2335	13.9781	5.0249
XM_011413948.3	3162	3063	8.77531	2.40482
XM_011413949.3	2223	2124	23.2289	9.17996
XM_011413950.3	1401	1302	2	1.2894
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	111	67.4678
XM_011413955.3	1190	1091	1	0.769383
XM_011413956.3	1707	1608	1	0.522013
XM_011413957.2	584	485	177	306.336
XM_011413958.3	5029	4930	10	1.70263
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	1.63084	1.33423
XM_011413967.3	2646	2547	2.36916	0.780788
XM_011413968.3	1816	1717	1	0.488874
XM_011413969.3	3213	3114	0.0187394	0.00505131
XM_011413970.3	3192	3093	33.5648	9.109
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	3.34555	1.00438
XM_011413990.3	2888	2789	53.6545	16.1482
XM_011413991.3	2622	2523	2	0.665395
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	2	1.10447
XM_011413994.3	13498	13399	4.12176	0.258212
XM_011414000.3	1926	1827	81.2604	37.3342
XM_011414001.3	1731	1632	78	40.1182
XM_011414002.3	1343	1244	5	3.37378
XM_011414007.3	3220	3121	1	0.268951
XM_011414010.3	1906	1807	25.1879	11.7004
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	1.03096e-05	4.05903e-06
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	0.99999	0.397814
XM_011414021.3	3015	2916	3	0.863576
XM_011414022.3	1884	1785	3	1.41075
XM_011414023.3	1647	1548	0	0
XM_011414024.3	2888	2789	1	0.300967
XM_011414025.3	1976	1877	4	1.7888
XM_011414027.3	1729	1630	0	0
XM_011414028.3	2356	2257	2	0.743816
XM_011414031.3	1831	1732	16	7.75424
XM_011414033.3	1253	1154	0	0
XM_011414034.3	1244	1145	0	0
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	24	7.45854
XM_011414038.3	2719	2620	0	0
XM_011414039.3	4264	4165	2.39474e-05	4.82625e-06
XM_011414041.3	4210	4111	45	9.18823
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	8	7.80834
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	0	0
XM_011414059.3	691	592	0	0
XM_011414060.3	1165	1066	4	3.1497
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	6	1.5034
XM_011414065.3	2458	2359	1	0.355827
XM_011414068.3	1131	1032	2	1.62674
XM_011414082.3	1934	1835	25	11.4359
XM_011414093.3	2059	1960	1	0.428263
XM_011414106.3	2201	2102	33	13.178
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	2.50618	2.22847
XM_011414111.3	2428	2329	59.6496	21.4983
XM_011414112.3	1193	1094	53	40.6655
XM_011414113.3	2734	2635	3.42275e-06	1.09034e-06
XM_011414114.3	2700	2601	6	1.93632
XM_011414115.3	2697	2598	0	0
XM_011414116.3	3528	3429	9.5827	2.34578
XM_011414117.3	3171	3072	4.28753	1.17153
XM_011414118.3	3098	2999	4.66047	1.30443
XM_011414120.2	2004	1905	1	0.440628
XM_011414124.3	1356	1257	3	2.00333
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	10	3.1391
XM_011414128.3	3687	3588	32	7.48626
XM_011414129.3	2991	2892	17	4.93421
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0	0
XM_011414132.3	2816	2717	13	4.01625
XM_011414133.3	1755	1656	0	0
XM_011414135.3	1689	1590	1.04944	0.554024
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	19	11.7875
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	5.59808	1.59559
XM_011414145.3	2633	2534	18	5.96256
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	37	53.6402
XM_011414149.3	2005	1906	30	13.2119
XM_011414150.3	1799	1700	0	0
XM_011414151.3	2186	2087	1	0.402202
XM_011414152.3	3041	2942	0	0
XM_011414153.3	1023	924	14	12.7181
XM_011414154.3	875	776	8	8.65357
XM_011414155.3	575	476	1	1.76344
XM_011414156.3	1538	1439	84	48.9988
XM_011414157.3	615	516	1165	1895.15
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	16.9756	8.45153
XM_011414161.3	1795	1696	0.0243637	0.0120582
XM_011414164.3	902	803	2	2.09065
XM_011414165.3	1628	1529	1	0.548984
XM_011414166.3	1444	1345	0	0
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	4	1.72715
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	21.3504	21.0593
XM_011414175.3	1148	1049	0	0
XM_011414177.3	1424	1325	87	55.1151
XM_011414188.3	2196	2097	30.2441	12.1062
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	18	5.12174
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	2	0.66303
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	2	0.662246
XM_011414211.3	2257	2158	5	1.94485
XM_011414212.3	7851	7752	1.46648	0.158792
XM_011414214.3	2059	1960	22.5287	9.64823
XM_011414219.3	963	864	4	3.88609
XM_011414222.2	7744	7645	0.338817	0.037201
XM_011414225.3	2339	2240	0	0
XM_011414226.3	5727	5628	50.1482	7.47943
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	3.98308	0.438304
XM_011414231.3	2098	1999	2	0.839816
XM_011414232.3	5181	5082	6.47689	1.06979
XM_011414233.3	2095	1996	1.36801	0.5753
XM_011414238.3	1086	987	8.7712	7.45949
XM_011414239.2	7727	7628	3.98308	0.438304
XM_011414244.3	1423	1324	44.2093	28.028
XM_011414248.3	3683	3584	74	17.3313
XM_011414250.3	2458	2359	7	2.49079
XM_011414253.3	3892	3793	0	0
XM_011414254.3	3043	2944	0.000122495	3.49258e-05
XM_011414255.3	7845	7746	3.45564	0.374471
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	2	1.85913
XM_011414258.3	2370	2271	5	1.84808
XM_011414260.3	3650	3551	4	0.945532
XM_011414261.3	2538	2439	3	1.03247
XM_011414263.3	7824	7725	69.7729	7.5815
XM_011414269.2	2106	2007	7	2.92764
XM_011414270.3	2145	2046	0	0
XM_011414271.3	1339	1240	17.813	12.0582
XM_011414273.3	677	578	168	243.977
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	24	9.83668
XM_011414276.3	2341	2242	1	0.374396
XM_011414277.2	1072	973	34	29.3314
XM_011414280.3	1717	1618	33	17.12
XM_011414282.3	2022	1923	10.4952	4.5812
XM_011414284.3	1793	1694	6	2.97307
XM_011414285.3	1473	1374	36	21.9929
XM_011414286.3	1526	1427	0	0
XM_011414287.3	1491	1392	1.99059e-05	1.20036e-05
XM_011414290.3	2440	2341	1.02271	0.366707
XM_011414295.3	2515	2416	2	0.694865
XM_011414313.3	1395	1296	1	0.647682
XM_011414314.3	4844	4745	23	4.06873
XM_011414316.3	1956	1857	6	2.7121
XM_011414319.3	1291	1192	1.46603	1.03236
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	412	136.208
XM_011414324.3	1230	1131	0	0
XM_011414325.3	935	836	102	102.414
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	12	12.5127
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	0	0
XM_011414342.3	2758	2659	0	0
XM_011414343.3	2718	2619	29	9.29458
XM_011414344.3	2695	2596	0	0
XM_011414346.3	1138	1039	3.73643	3.01862
XM_011414352.3	3253	3154	14	3.72592
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	118.929	55.9892
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	1	1.31567
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	8.80397	5.99839
XM_011414380.3	1864	1765	0.887869	0.422252
XM_011414381.3	1858	1759	38.4998	18.3721
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.00357771	0.00127792
XM_011414388.3	3246	3147	2.52387	0.67319
XM_011414389.2	2057	1958	1	0.428701
XM_011414391.3	1358	1259	1	0.666717
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	104.933	18.7166
XM_011414414.3	2055	1956	0	0
XM_011414418.3	3538	3439	15	3.66122
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	9	5.45456
XM_011414452.3	1949	1850	1	0.453728
XM_011414454.3	1530	1431	41	24.0498
XM_011414455.3	1362	1263	0	0
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	12	3.36994
XM_011414463.3	4538	4439	2	0.378192
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	14	5.23921
XM_011414466.3	5485	5386	7.54627e-08	1.17607e-08
XM_011414467.3	5329	5230	67.7245	10.8695
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	0	0
XM_011414476.3	1965	1866	3.50588	1.57708
XM_011414478.3	3354	3255	212.525	54.8058
XM_011414479.3	3313	3214	68.4748	17.8835
XM_011414480.3	3751	3652	12	2.75815
XM_011414481.3	1706	1607	28	14.6254
XM_011414482.3	2158	2059	147	59.9278
XM_011414483.3	3426	3327	129	32.5465
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	0	0
XM_011414491.3	2693	2594	0	0
XM_011414492.3	2500	2401	10	3.49603
XM_011414494.3	699	600	9	12.5909
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	6	2.21088
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0.0045943	0.0037514
XM_011414511.3	3531	3432	0	0
XM_011414512.3	713	614	0	0
XM_011414513.3	1745	1646	30	15.2988
XM_011414515.3	1157	1058	1	0.79338
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	6	3.54924
XM_011414519.3	1320	1221	8.94227	6.14751
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	38.4533	38.1532
XM_011414524.3	759	660	1	1.27181
XM_011414525.3	1497	1398	1	0.600427
XM_011414526.3	1164	1065	14	11.0343
XM_011414529.3	963	864	2.05846	1.99984
XM_011414531.3	2120	2021	66.7875	27.7393
XM_011414532.3	2104	2005	0	0
XM_011414533.3	1853	1754	0	0
XM_011414534.3	1680	1581	6.21254	3.29841
XM_011414535.3	771	672	14	17.4874
XM_011414541.3	4998	4899	11	1.88474
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	1.354e-08	3.58643e-09
XM_011414563.3	3259	3160	3.15454e-07	8.37946e-08
XM_011414564.3	3250	3151	7.41573e-06	1.97548e-06
XM_011414565.3	3241	3142	0.000175912	4.69954e-05
XM_011414566.3	3232	3133	0.00421094	0.0011282
XM_011414567.3	3226	3127	0.0351538	0.0094365
XM_011414568.3	3785	3686	2	0.455451
XM_011414570.3	4538	4439	0.00497682	0.000941095
XM_011414571.3	4499	4400	86.995	16.5962
XM_011414574.3	1564	1465	0	0
XM_011414576.3	773	674	2	2.49079
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	0	0
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	9.12963e-05	2.9006e-05
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	4.57852	1.53421
XM_011414590.3	5340	5241	8.34994	1.33732
XM_011414591.3	5329	5230	85.4651	13.7168
XM_011414594.3	972	873	3	2.88452
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	2.60637	0.388661
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	102	22.3546
XM_011414616.3	3895	3796	0.000234576	5.18711e-05
XM_011414618.3	2021	1922	17	7.42442
XM_011414619.3	1349	1250	3	2.01455
XM_011414621.3	1129	1030	25.936	21.1365
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	14.064	4.55627
XM_011414624.3	1815	1716	31.5951	15.455
XM_011414641.3	2221	2122	5.2304	2.06898
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	9	3.00023
XM_011414648.3	1251	1152	5	3.64321
XM_011414649.3	2035	1936	1.20934	0.524335
XM_011414651.3	2090	1991	5	2.10798
XM_011414652.3	1626	1527	79	43.4265
XM_011414655.3	1033	934	84	75.4917
XM_011414657.3	3264	3165	10.2097	2.70773
XM_011414658.3	3768	3669	35.5617	8.13583
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	10.5302	3.03329
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	19.5009	5.18334
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	1	0.496391
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	60	34.9992
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	1	1.68216
XM_011414697.3	2328	2229	5	1.8829
XM_011414698.3	2359	2260	0	0
XM_011414699.3	2353	2254	36.3442	13.5347
XM_011414700.3	2348	2249	37.4404	13.9739
XM_011414701.3	2331	2232	72.2154	27.1583
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	0	0
XM_011414707.3	1831	1732	0	0
XM_011414710.3	1545	1446	19.1318	11.1059
XM_011414711.3	10982	10883	10	0.771291
XM_011414712.3	3930	3831	17	3.72481
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	59	15.6031
XM_011414717.3	3533	3434	0	0
